category,path,line,source
unbounded_wait,applications/external/calculator/calculator.c,207,"furi_mutex_acquire(calculator_state->mutex, FuriWaitForever);"
unbounded_wait,applications/external/calculator/calculator.c,252,"furi_message_queue_put(event_queue, input_event, FuriWaitForever);"
unbounded_wait,applications/external/calculator/calculator.c,342,"while(furi_message_queue_get(event_queue, &event, FuriWaitForever) == FuriStatusOk) {"
timer_or_ui_cadence,applications/external/camera_suite/camera_suite.c,39,view_dispatcher_set_tick_event_callback(
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,290,furi_delay_ms(50);
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,311,furi_delay_ms(50);
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,317,furi_delay_ms(50);
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,340,furi_delay_ms(50);
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,346,furi_delay_ms(50);
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,370,furi_delay_ms(50);
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,391,furi_delay_ms(50);
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,444,furi_delay_ms(50);
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,449,furi_delay_ms(50);
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,453,furi_delay_ms(50);
explicit_delay,applications/external/camera_suite/views/camera_suite_view_camera.c,459,furi_delay_ms(50);
unbounded_wait,applications/external/camera_suite/views/camera_suite_view_camera.c,539,"furi_thread_flags_wait(CAMERA_WORKER_EVENTS_MASK, FuriFlagWaitAny, FuriWaitForever);"
thread_join,applications/external/camera_suite/views/camera_suite_view_camera.c,634,furi_thread_join(instance->camera_worker_thread);
unbounded_wait,applications/external/can_commander/can_commander.c,774,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/external/can_commander/can_commander.c,838,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) == FuriStatusOk) {"
explicit_delay,applications/external/can_commander/can_commander.c,851,furi_delay_ms(5);
unbounded_wait,applications/external/can_commander/can_commander.c,865,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/external/can_commander/can_commander.c,879,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) != FuriStatusOk) {"
unbounded_wait,applications/external/can_commander/can_commander.c,897,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) != FuriStatusOk) {"
unbounded_wait,applications/external/can_commander/can_commander.c,914,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) == FuriStatusOk) {"
explicit_delay,applications/external/can_commander/can_commander.c,1069,furi_delay_ms(10);
explicit_delay,applications/external/can_commander/can_commander.c,1122,furi_delay_ms(50);
timer_or_ui_cadence,applications/external/can_commander/can_commander.c,4834,view_dispatcher_set_tick_event_callback(
priority_change,applications/external/can_commander/can_commander.c,4905,"furi_thread_set_priority(app->rx_worker, FuriThreadPriorityNormal);"
thread_join,applications/external/can_commander/can_commander.c,4927,furi_thread_join(app->rx_worker);
explicit_delay,applications/external/can_commander/can_commander.c,5001,furi_delay_ms(10);
explicit_delay,applications/external/can_commander/can_commander.c,5018,furi_delay_ms(400);
unbounded_wait,applications/external/can_commander/libraries/can_commander_uart.c,120,"return furi_mutex_acquire(client->mutex, FuriWaitForever) == FuriStatusOk;"
unbounded_wait,applications/external/can_commander/scenes/monitor_scene.c,7,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/external/can_commander/scenes/monitor_scene.c,19,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/external/can_commander/scenes/monitor_scene.c,29,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/external/can_commander/scenes/monitor_scene.c,55,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/external/can_commander/views/dashboard/dashboard_core.c,8,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/external/can_commander/views/dashboard/dashboard_core.c,193,"if(furi_mutex_acquire(app->mutex, FuriWaitForever) == FuriStatusOk) {"
timer_or_ui_cadence,applications/external/checkers/flipcheckers.c,74,view_dispatcher_set_tick_event_callback(
timer_or_ui_cadence,applications/external/chess/flipchess.c,72,view_dispatcher_set_tick_event_callback(
explicit_delay,applications/external/chess/sam/stm32_sam.cpp,2438,furi_delay_us(f);
unbounded_wait,applications/external/cli_bridge/cli_control.c,17,"furi_stream_buffer_send(cli_tx_stream, buffer, size, FuriWaitForever);"
unbounded_wait,applications/external/cli_bridge/cli_control.c,108,"furi_stream_buffer_receive(cli_tx_stream, &sink, 1, FuriWaitForever);"
unbounded_wait,applications/external/cli_bridge/cli_control.c,120,"furi_stream_buffer_send(cli_rx_stream, &eot, 1, FuriWaitForever);"
unbounded_wait,applications/external/cli_bridge/cli_control.c,121,"furi_stream_buffer_send(cli_rx_stream, &eot, 1, FuriWaitForever);"
unbounded_wait,applications/external/cli_bridge/cli_control.c,122,"furi_stream_buffer_send(cli_rx_stream, &eot, 1, FuriWaitForever);"
unbounded_wait,applications/external/cli_bridge/cli_control.c,148,"furi_stream_buffer_send(cli_rx_stream, ""_"", 1, FuriWaitForever);"
timer_or_ui_cadence,applications/external/cli_bridge/cligui_main.c,82,"view_dispatcher_set_tick_event_callback(cligui->view_dispatcher, cligui_tick_event_cb, 100);"
unbounded_wait,applications/external/cli_bridge/console_output.c,10,"furi_stream_buffer_send(app->data->streams.app_tx, &eot, 1, FuriWaitForever);"
unbounded_wait,applications/external/cli_bridge/text_input.c,14,"furi_stream_buffer_send(app->data->streams.app_tx, data, len, FuriWaitForever);"
unbounded_wait,applications/external/cli_bridge/text_input.c,15,"furi_stream_buffer_send(app->data->streams.app_tx, ""\r\n"", 2, FuriWaitForever);"
timer_or_ui_cadence,applications/external/cntdown_timer/views/countdown_view.c,338,"furi_timer_start(cdv->timer, furi_kernel_get_tick_frequency() * 1); // 1s"
unbounded_wait,applications/external/co2_logger/co2_logger_uart.c,381,"furi_mutex_acquire(app->mutex, FuriWaitForever);"
unbounded_wait,applications/external/co2_logger/co2_logger_uart.c,396,"furi_message_queue_put(app->event_queue, input_event, FuriWaitForever);"
unbounded_wait,applications/external/co2_logger/co2_logger_uart.c,613,"furi_mutex_acquire(state->mutex, FuriWaitForever);"
timer_or_ui_cadence,applications/external/color_guess/color_guess.c,44,view_dispatcher_set_tick_event_callback(
unbounded_wait,applications/external/counter/counter.c,50,"furi_check(furi_mutex_acquire(c->mutex, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/external/counter/counter.c,101,"while(furi_message_queue_get(c->input_queue, &input, FuriWaitForever) == FuriStatusOk) {"
unbounded_wait,applications/external/counter/counter.c,102,"furi_check(furi_mutex_acquire(c->mutex, FuriWaitForever) == FuriStatusOk);"
explicit_delay,applications/external/counter/counter.c,117,furi_delay_ms(VIBRO_TIME_MS);
timer_or_ui_cadence,applications/external/cross_remote/scenes/xremote_scene_wip.c,15,"popup_set_timeout(popup, 100);"
timer_or_ui_cadence,applications/external/cross_remote/xremote.c,37,view_dispatcher_set_tick_event_callback(
unbounded_wait,applications/external/cyborg_detector/cyborg_detector_app.c,35,"furi_message_queue_put(app->event_queue, input_event, FuriWaitForever);"
unbounded_wait,applications/external/dap_link/dap_link.c,214,"events = furi_thread_flags_wait(DapThreadEventAll, FuriFlagWaitAny, FuriWaitForever);"
unbounded_wait,applications/external/dap_link/dap_link.c,406,"events = furi_thread_flags_wait(CdcThreadEventAll, FuriFlagWaitAny, FuriWaitForever);"
thread_join,applications/external/dap_link/dap_link.c,553,furi_thread_join(app->gui_thread);
thread_join,applications/external/dap_link/dap_link.c,560,furi_thread_join(app->dap_thread);
thread_join,applications/external/dap_link/dap_link.c,561,furi_thread_join(app->cdc_thread);
timer_or_ui_cadence,applications/external/dap_link/gui/dap_gui.c,34,view_dispatcher_set_tick_event_callback(
blocking_notification,applications/external/dap_link/gui/dap_gui.c,85,"notification_message_block(app->notifications, &sequence_display_backlight_enforce_on);"
blocking_notification,applications/external/dap_link/gui/dap_gui.c,87,"notification_message_block(app->notifications, &sequence_display_backlight_enforce_auto);"
unbounded_wait,applications/external/dap_link/usb/dap_v2_usb.c,498,"furi_check(furi_semaphore_acquire(dap_state.semaphore_v1, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/external/dap_link/usb/dap_v2_usb.c,512,"furi_check(furi_semaphore_acquire(dap_state.semaphore_v2, FuriWaitForever) == FuriStatusOk);"
unbounded_wait,applications/external/doom/doom.c,771,"furi_mutex_acquire(plugin_state->mutex, FuriWaitForever);"
timer_or_ui_cadence,applications/external/doom/doom.c,975,"furi_timer_start(timer, furi_kernel_get_tick_frequency() / 12);"
unbounded_wait,applications/external/doom/doom.c,998,"furi_mutex_acquire(plugin_state->mutex, FuriWaitForever);"
unbounded_wait,applications/external/doom/doom.c,1001,"furi_mutex_acquire(plugin_state->music_instance->model_mutex, FuriWaitForever) =="
explicit_delay,applications/external/doom/doom_music_player_worker.c,54,furi_delay_ms(10);
explicit_delay,applications/external/doom/doom_music_player_worker.c,84,furi_delay_ms(2);
thread_join,applications/external/doom/doom_music_player_worker.c,503,furi_thread_join(instance->thread);
timer_or_ui_cadence,applications/external/dtmf_dolphin/dtmf_dolphin.c,38,view_dispatcher_set_tick_event_callback(
unbounded_wait,applications/external/em4100_generator/key_generator.c,36,"furi_message_queue_put(event_queue, input_event, FuriWaitForever);"
unbounded_wait,applications/external/esp8266_deauth/esp8266_deauth.c,131,"furi_mutex_acquire(app->mutex, FuriWaitForever);"
unbounded_wait,applications/external/esp8266_deauth/esp8266_deauth.c,215,"furi_message_queue_put(event_queue, &event, FuriWaitForever);"
unbounded_wait,applications/external/esp8266_deauth/esp8266_deauth.c,239,"furi_mutex_acquire(app->mutex, FuriWaitForever);"
unbounded_wait,applications/external/esp8266_deauth/esp8266_deauth.c,257,"WorkerEventStop | WorkerEventRx, FuriFlagWaitAny, FuriWaitForever);"
unbounded_wait,applications/external/esp8266_deauth/esp8266_deauth.c,264,"furi_mutex_acquire(app->mutex, FuriWaitForever);"
timer_or_ui_cadence,applications/external/esp8266_deauth/esp8266_deauth.c,329,"// furi_timer_start(timer, furi_kernel_get_tick_frequency());"
explicit_delay,applications/external/esp8266_deauth/esp8266_deauth.c,362,furi_delay_ms(10);
explicit_delay,applications/external/esp8266_deauth/esp8266_deauth.c,364,furi_delay_ms(200);
unbounded_wait,applications/external/esp8266_deauth/esp8266_deauth.c,414,"furi_mutex_acquire(app->mutex, FuriWaitForever);"
explicit_delay,applications/external/esp8266_deauth/esp8266_deauth.c,426,furi_delay_ms(10);
thread_join,applications/external/esp8266_deauth/esp8266_deauth.c,513,furi_thread_join(app->m_worker_thread);
timer_or_ui_cadence,applications/external/esp_flasher/esp_flasher_app.c,42,view_dispatcher_set_tick_event_callback(
explicit_delay,applications/external/esp_flasher/esp_flasher_app.c,147,furi_delay_ms(10);
explicit_delay,applications/external/esp_flasher/esp_flasher_app.c,149,furi_delay_ms(200);
unbounded_wait,applications/external/esp_flasher/esp_flasher_uart.c,45,"furi_thread_flags_wait(WORKER_ALL_RX_EVENTS, FuriFlagWaitAny, FuriWaitForever);"
thread_join,applications/external/esp_flasher/esp_flasher_uart.c,101,furi_thread_join(uart->rx_thread);
thread_join,applications/external/esp_flasher/esp_flasher_worker.c,372,furi_thread_join(app->flash_worker);
explicit_delay,applications/external/esp_flasher/esp_flasher_worker.c,421,furi_delay_ms(ms);
timer_or_ui_cadence,applications/external/esp_flasher/esp_flasher_worker.c,426,"furi_timer_start(timer, 1);"
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/examples/binaries/source/main/main.c,14,vTaskDelay(1000 / portTICK_PERIOD_MS);
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/examples/binaries/source_ESP8266/main/hello_world_main.c,20,vTaskDelay(1000 / portTICK_PERIOD_MS);
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/examples/esp32_example/main/main.c,87,vTaskDelay(500 / portTICK_PERIOD_MS);
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/examples/esp32_fast_reflash_example/main/main.c,88,vTaskDelay(500 / portTICK_PERIOD_MS);
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/examples/esp32_sdio_example/main/main.c,90,vTaskDelay(500 / portTICK_PERIOD_MS);
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/examples/esp32_stub_example/main/main.c,85,vTaskDelay(500 / portTICK_PERIOD_MS);
unbounded_wait,applications/external/esp_flasher/lib/esp-serial-flasher/examples/esp32_usb_cdc_acm_example/main/main.c,39,"usb_host_lib_handle_events(portMAX_DELAY, &event_flags);"
unbounded_wait,applications/external/esp_flasher/lib/esp-serial-flasher/examples/esp32_usb_cdc_acm_example/main/main.c,115,"xSemaphoreTake(device_disconnected_sem, portMAX_DELAY);"
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/examples/stm32_example/Core/Src/main.c,136,HAL_Delay(500);
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/port/stm32_port.c,94,HAL_Delay(SERIAL_FLASHER_BOOT_HOLD_TIME_MS);
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/port/stm32_port.c,102,HAL_Delay(SERIAL_FLASHER_RESET_HOLD_TIME_MS);
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/port/stm32_port.c,109,HAL_Delay(ms);
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/submodules/stm32-cmake/examples/freertos/main.cpp,42,vTaskDelay(500);
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/submodules/stm32-cmake/tests/bsp/stm32f0xx_hal_conf.h,149,/*  Warning: Must be set to higher priority for HAL_Delay()  */
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/submodules/stm32-cmake/tests/fetch/stm32f0xx_hal_conf.h,149,/*  Warning: Must be set to higher priority for HAL_Delay()  */
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/submodules/stm32-cmake/tests/fetch/stm32mp1xx_hal_conf.h,169,/*  Warning: Must be set to higher priority for HAL_Delay()  */
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/submodules/stm32-cmake/tests/hal/stm32f0xx_hal_conf.h,149,/*  Warning: Must be set to higher priority for HAL_Delay()  */
explicit_delay,applications/external/esp_flasher/lib/esp-serial-flasher/submodules/stm32-cmake/tests/hal/stm32mp1xx_hal_conf.h,169,/*  Warning: Must be set to higher priority for HAL_Delay()  */
explicit_delay,applications/external/esubghz_chat/esubghz_chat.c,170,furi_delay_ms(CHAT_LEAVE_DELAY);
unbounded_wait,applications/external/esubghz_chat/esubghz_chat.c,472,"furi_message_queue_put(bg_app->to_loader, &msg, FuriWaitForever) == FuriStatusOk);"
timer_or_ui_cadence,applications/external/esubghz_chat/esubghz_chat.c,684,view_dispatcher_set_tick_event_callback(
explicit_delay,applications/external/esubghz_chat/helpers/radio_device_loader.c,11,furi_delay_ms(10);
unbounded_wait,applications/external/esubghz_chat/lib/nfclegacy/ST25RFAL002/platform.c,29,"uint32_t flags = furi_thread_flags_wait(0x1, FuriFlagWaitAny, FuriWaitForever);"
priority_change,applications/external/esubghz_chat/lib/nfclegacy/ST25RFAL002/platform.c,52,"furi_thread_set_priority(rfal_platform.thread, FuriThreadPriorityIsr);"
explicit_delay,applications/external/esubghz_chat/lib/nfclegacy/ST25RFAL002/platform.h,106,#define platformDelay(t) furi_delay_ms(t) /*!< Performs a delay for the given time (ms)    */
